source,rating,text,date,order_type,meal_type,price_per_person,food_rating,service_rating,atmosphere_rating,recommended_dishes,wait_time,user_location,user_reviews,user_elite,feedback_useful,feedback_funny,feedback_cool
Yelp,5.0,"This is one of our go-to spots for vegetarian food. Apple readily accommodates our requests, and the food is incredible. There is a fine balance between the smoky and the sweet. Plus, the yellow curry is amazing--but be careful to tell them that you don't want it spicy if you can't handle the heat. We love ours mild, and they get it right every time.",2018-06-25T17:42:35Z,,,,,,,,,"San Fernando, CA",15.0,,0.0,0.0,0.0
Yelp,4.0,They have the best tom yum noodle soup in the area! I have a hard time finding another place like this that sells good tom yum noodle soup. Their appetizers are good too! The down side is that parking is limited.,2018-02-23T20:40:27Z,,,,,,,,,"San Fernando, CA",15.0,,0.0,0.0,0.0
Yelp,5.0,"Lunch special is plentiful, pad thai sticky and sweet like I like it, Tom yum not too sour, overall really great lunch.",2017-02-02T21:04:26Z,,,,,,,,,"Granada Hills, Granada Hills, CA",2.0,,0.0,0.0,0.0
Yelp,3.0,"So my reviews are as follows. 2 stars: food, 1 professionalism, ambiance, service. I'm giving 1 star for food, 1 for professionalism, 1 for ambiance, 0 for service = 3 stars. Everything is closed right now so I'm just assuming that their ambiance and professionalism is good. I ordered Panang curry, pad Thai and an appetizer. The food is awesome and I will most likely order from here again BUT, of all the Thai places that I have eaten at, even in Thailand, I have not received curry by itself. I ordered curry for myself and pad Thai for my wife assuming that the curry will come with rice. Do they expect people to have curry by itself? Like just drink it? That's the only part of this order that really got me puzzled. I had to let my curry sit and cook rice to have with the curry. You expect to charge $11 for curry and not give rice with it? It makes no sense. I've cook curry myself and it does not cost even $5 to cook one serving of curry and even wayyy less than that to have one serving of rice. Other then that, the food is great... probably one of the best in the valley.",2020-07-20T01:55:35Z,,,,,,,,,"Los Angeles, CA",29.0,,0.0,0.0,0.0
Yelp,5.0,Best chicken fried rice in the area by far. Always tastes fresh with large chucks of peppers and onions. It's the one thing I order consistently. Also great service,2018-07-18T18:48:42Z,,,,,,,,,"North Hollywood, CA",40.0,,0.0,0.0,0.0
Yelp,5.0,"Deliciousness! Their fresh spicy rolls and spicy beef salad were amazing, fresh and delicious! The pad Thai was perfectly flavored! Great little gem in the area! The people seem really nice too... the owner is the sweetest! :)",2017-06-12T23:06:11Z,,,,,,,,,"Granada Hills, Los Angeles, CA",189.0,,1.0,0.0,0.0
Yelp,4.0,"Great food, horrible parking. They're almost buried in the corner of a tiny strip mall and parking is tight, but the food is worth it. They make the best garlic beef of any thai restaurant I've visited, and the pad thai and panang are good, too. Nice orange chicken as well. A regular take out spot for our family!",2018-10-30T17:49:52Z,,,,,,,,,"Los Angeles, CA",10.0,,0.0,0.0,0.0
Yelp,2.0,"Placed an order 45 mins ahead of time and still wasn't ready when I got there. The guy went to the back to check my order, came back out never gave me an update, had to ask how much longer and simply told to sit down and wait, didn't even apologize.",2018-01-27T04:33:57Z,,,,,,,,,"Wilmington, CA",38.0,,0.0,0.0,0.0
Yelp,5.0,"Highly recommended, Omg I loved it, the food is great and the customer service is much better",2018-07-17T00:12:08Z,,,,,,,,,"Madisonville, KY",10.0,,0.0,0.0,0.0
Yelp,5.0,"we love to order food from this restaurant, they are very accommodating and patient when we placed our order. we are vegan and they prepare everything for us without any questions. the food is fresh and cooked to order. we are happy we found them so near to our house, they have also delivered food to us as well, free of charge. highly recommended this restaurant, keeping local family owned restaurans alive!!",2017-09-30T00:34:22Z,,,,,,,,,"Los Angeles, CA",21.0,,0.0,0.0,0.0
Yelp,5.0,"Love everything on the menu that we've tried so far, but my favorites are the Panang Curry, pad see yew, and eggplant tofu.",2017-09-29T01:50:21Z,,,,,,,,,"Granada Hills, Los Angeles, CA",20.0,,0.0,0.0,0.0
Yelp,4.0,First time ordering and I Must say it's pretty tasty. Ordered thru Yelp. Delivery was on time. Kinda disappointed with the amount of noodles received with my Rad Nah but it was yummy. I'd order again.,2017-10-15T03:38:19Z,,,,,,,,,"Los Angeles, CA",23.0,,0.0,0.0,0.0
Yelp,5.0,Was in the mood for thai food and just happened to be near by. The food was great and so was the service. Looking s a thai restaruant for good fried rice and we found it. I will be back when ever we are in the area.,2017-10-14T19:10:01Z,,,,,,,,,"Los Angeles, CA",51.0,,0.0,0.0,0.0
Yelp,5.0,New ownership with new cooks and crew. I had to try their tom yum seafood soup and i gotta tell ya out of all surrounding thai places within 2 mile radius they got the best and freshest tom yum. So its wonderful to have this new addition to the neighborhood. This is my new take out place. Just one request put the cat fish in chilli paste on the menu if possible. :),2017-01-17T21:30:01Z,,,,,,,,,"Glendale, CA",75.0,,0.0,0.0,1.0
Yelp,3.0,"Not too many people inside but it took about half hour for our first order to come up. Food was delivered to the table one at a time which i thought was kind of slow. We ordered shrimp dumplings for appetizer; it was ok. Bbq ribs was cold and tasted boiled instead. Rad na was watery but taste was good. Pad thai was a failure, tasted kinda spoiled to me. Soup was the best. Presentation was perfect. Service was 4/5. Items were overpriced compare to other thai restaurants. We were not satisfied, still a little hungry and ended up going to the soup/boba place behind them.",2017-02-16T11:28:00Z,,,,,,,,,"Sylmar, CA",1.0,,0.0,0.0,1.0
Yelp,5.0,"The orange chicken is amazing!!! The thai iced tea always hits the spot. Love getting take-out from Spice It Up. Great service, fast, and delicious.",2017-11-22T21:02:31Z,,,,,,,,,"Phoenix, AZ",1.0,,0.0,0.0,0.0
Yelp,5.0,"Did not expect much when I came to eat here but the food is amazing. Delicious, and great portion size. The seating areas are also very comfortable. The wait usually is not long.",2017-05-24T00:44:30Z,,,,,,,,,"Los Angeles, CA",19.0,,0.0,0.0,0.0
Yelp,5.0,Fantasic Thai restaurant with great service and hospitality. Best orange chicken in the valley. Its rare to find thai food that tasted ad authentic as this. Eaten once in the restaurant and once delivery. Speedy delivery and the order was perfectly organized and complete. Highly recommend Spice Up Thai Eatery.,2017-06-30T06:24:05Z,,,,,,,,,"El Monte, CA",2.0,,0.0,0.0,0.0
Yelp,2.0,"Haven't tried much from the menu after eating the pad see ew I don't think that I am gonna come back. The dish was overall really bland and the noodles were so white in color. For this dish, the noodles should be much darker than what I received. For what I ate, the flavor was very mediocre. The pad see ew I received looked nothing like the photos I've seen from their page. Have had better in this area from other places.",2017-02-20T02:23:27Z,,,,,,,,,"Granada Hills, CA",112.0,,0.0,0.0,0.0
Yelp,4.0,"It is very difficult for me to get a Bangkok Thai restaurant who are willing to prepare food to my heat level. Jitlada and Lum Ka Naad will do it, but the perception that Americans can't or won't eat ""spicy"" food persists. I now have a third go-to restaurant I can count on. What's the good and the bad? The bad: The parking is a nightmare. There is a good possibility that you may have to park across the street in the Walgreens parking lot. The good: The food. We did take out. We did Papaya Salad, Tom Yum Soup (Hot and Sour), Panang Curry Chicken and Spicy Beef Thai Fried Rice. They were all good and had some heat to them. The flavors here a bit heavier than many of the Bangkok Thai restaurants we have tried in the SF Valley and that's a good thing. The flavors are more distinct and pungent. The Tom Yum Soup was a bit sweeter than I am used too, but the sour complimented it well. The Panang Curry was thick and rich. The Papaya Salad, crisp and refreshing. The Spicy Thai Fried Rice was darker and more flavorful than some of the others I have tried. How are the portions? Four dishes and two dinners later, we finished the food. Enough said. I wish they had Sai Oua. Try this place.",2017-09-05T17:51:58Z,,,,,,,,,"San Fernando Valley, CA",115.0,,0.0,0.0,0.0
Yelp,4.0,"Ordered delivery via Yelp App. Fast, simple & easy to order. Food came fresh & hot. Tasted good. Would order again from here :)",2017-08-20T01:26:29Z,,,,,,,,,"Granada Hills, CA",6.0,,0.0,0.0,0.0
Yelp,4.0,Pad Thai was great and provided me enough for three meals! Thai iced tea was average but the sticky rice with mango dessert was pretty awesome.,2017-07-24T19:19:53Z,,,,,,,,,"Rancho Palos Verdes, CA",12.0,,0.0,0.0,0.0
Yelp,5.0,"This is my favorite place to go whenever I want some really good Thai food ! I love the food and the service here. When I come in hungry, I'll always come out full and satisfied after my meal. My family and I come to eat here all the time because we love it so much. If you want to try or eat some good food, this is the place to go. Guarantee, you'll love the food, and you'll want to come back again and again. The waiters and service are on point. Very kind and very good people. I'd never get tired of eating here. I recommend for others to come here and try it. It's the absolute best. :)) Definitely a 5 star restaurant.",2017-11-03T03:06:17Z,,,,,,,,,"Granada Hills, Granada Hills, CA",2.0,,0.0,0.0,0.0
Yelp,5.0,This is the best Thai food in a while. Everyone was friendly and the service was great.,2017-10-24T23:58:01Z,,,,,,,,,"Northridge, Los Angeles, CA",2.0,,0.0,0.0,0.0
Yelp,5.0,"For a quick budget-minded lunch, this place was perfect. I had the pad thai off the ""lunch special"" menu ($8 for everything). The soup was a nice balance of sweet and spicy and the pad thai was good. Service was fast and very friendly. It is not a place I'd recommend for a nice dinner out as that's not the vibe, but it's great for what it is. Please consider parking on Chatsworth and walking a little bit. That little parking lot is almost always a nightmare.",2017-12-06T02:28:39Z,,,,,,,,,"Lacey, WA",41.0,,0.0,0.0,0.0
Yelp,5.0,"It's a little hole-in-the-wall that offers great food at a great price! Not to mention, the service is amazing as well!",2017-02-15T03:22:59Z,,,,,,,,,"San Fernando, CA",10.0,,0.0,0.0,0.0
Yelp,5.0,"When I order the noodles here, I win. Order two or three different kinds of noodles. The freebie when you order over $20 is also very cool. Last time they sent pot stickers. Yum! They're very affordable and they deliver for free. Yay!",2017-10-31T01:54:36Z,,,,,,,,,"Granada Hills, Granada Hills, CA",1.0,,0.0,0.0,0.0
Yelp,5.0,I had the spicy beef salad and it was delicious.!!!! The server Apple was friendly. They also do deliveries!!,2017-10-25T00:00:30Z,,,,,,,,,"Northridge, Los Angeles, CA",1.0,,0.0,0.0,0.0
Yelp,3.0,"Meh! This place was so much better with the previous owner. I ordered a large order to be delivered. They told me 45-1hr wait. An hr and a half later I had to call the restaurant for an update. The lady's response was that they are ""too busy"" and the driver was ""on his way."" I live on the same block ;-/ how long can it take? Also, they forgot all the condiments. The food was just okay. The meat plates had more veggies than meat. Will not order again.",2017-02-25T04:03:07Z,,,,,,,,,"Granada Hills, CA",5.0,,0.0,0.0,0.0
Yelp,5.0,Excellent food at great prices! Soups are especially delicious! And Apple is the best server!,2017-08-28T19:06:13Z,,,,,,,,,"Pinehurst, NC",2.0,,0.0,0.0,0.0
